session_id,station_age_years,power_kw,num_bays,connector_type,zone,hour,day_of_week,is_weekend,ambient_temp_c,grid_load_index,start_soc_pct,battery_capacity_kwh,vehicle_segment,duration_mins,energy_kwh,failed
VG-SES-003764,5.0,30.0,1,Type2 AC,Secunderabad,0,6,1,29.0,0.455,38.4,10.0,3W,441.0,4.82,0
VG-SES-012569,5.0,60.0,3,CCS2,Kukatpally,8,3,0,36.1,0.654,64.8,3.2,2W,130.0,0.26,0
VG-SES-016555,3.0,30.0,2,Type2 AC,Secunderabad,15,6,1,28.7,0.521,28.6,3.2,2W,147.0,1.54,0
VG-SES-031126,6.0,150.0,4,GB/T,Secunderabad,20,2,0,36.0,0.897,40.6,3.5,2W,46.0,0.67,0
VG-SES-000781,4.0,60.0,3,Type2 AC,Madhapur,8,6,1,28.1,0.621,32.1,43.3,4W,124.0,23.17,0
VG-SES-010136,5.0,30.0,1,Type2 AC,Secunderabad,23,0,0,34.4,0.592,53.4,72.6,4W,669.0,30.09,0
VG-SES-015672,3.0,30.0,2,Type2 AC,Secunderabad,14,4,0,32.0,0.55,60.9,2.4,2W,174.0,0.69,0
VG-SES-035125,5.0,30.0,1,Type2 AC,Secunderabad,5,6,1,29.1,0.502,27.9,4.1,2W,584.0,1.64,0
VG-SES-000732,2.0,180.0,8,CHAdeMO,Madhapur,21,3,0,37.0,0.761,34.1,11.2,3W,25.0,1.2,0
VG-SES-022238,3.0,150.0,5,CCS2,Kukatpally,20,2,0,38.5,0.817,64.8,8.4,3W,42.0,1.67,0
VG-SES-028990,3.0,30.0,2,Type2 AC,Secunderabad,11,6,1,36.5,0.531,32.1,2.6,2W,173.0,0.36,0
VG-SES-038652,3.0,30.0,2,Type2 AC,Secunderabad,11,5,1,38.7,0.559,50.4,3.7,2W,110.0,1.02,0
VG-SES-004074,7.0,30.0,2,Bharat AC-001,Kukatpally,23,5,1,17.6,0.6,28.5,47.7,4W,174.0,8.38,0
VG-SES-013538,3.0,30.0,2,Type2 AC,Secunderabad,17,5,1,33.5,0.67,25.7,3.0,2W,202.0,0.99,0
VG-SES-003907,5.0,60.0,3,CCS2,Kukatpally,15,1,0,34.7,0.535,29.2,2.9,2W,238.0,1.8,0
VG-SES-008937,2.0,15.0,1,Type2 AC,Kukatpally,22,4,0,27.8,0.698,25.7,2.2,2W,364.0,0.16,0
VG-SES-005510,3.0,30.0,1,Bharat AC-001,Uppal,19,4,0,27.5,0.812,29.4,10.3,3W,877.0,0.0,1
VG-SES-008226,6.0,30.0,4,Bharat DC-001,Uppal,8,3,0,32.6,0.589,62.8,9.0,3W,90.0,3.18,0
VG-SES-008746,5.0,60.0,3,CCS2,Kukatpally,9,5,1,24.8,0.585,23.0,43.8,4W,249.0,11.31,0
VG-SES-026763,3.0,30.0,1,Bharat AC-001,Uppal,21,3,0,22.5,0.772,20.6,3.3,2W,777.0,2.37,0
VG-SES-030882,3.0,150.0,5,CCS2,Kukatpally,18,1,0,31.7,0.801,35.7,63.0,4W,30.0,5.19,0
VG-SES-017870,5.0,60.0,3,CCS2,Kukatpally,9,0,0,21.5,0.686,11.7,2.2,2W,267.0,1.06,0
VG-SES-028166,7.0,30.0,4,Type2 AC,Gachibowli,11,0,0,34.5,0.535,10.9,2.4,2W,150.0,0.49,0
VG-SES-002339,4.0,60.0,3,Type2 AC,Madhapur,13,0,0,25.6,0.609,56.9,2.7,2W,139.0,1.13,0
VG-SES-004758,3.0,30.0,1,Bharat AC-001,Uppal,21,0,0,35.0,0.729,26.3,2.9,2W,212.0,1.71,0
VG-SES-016630,5.0,180.0,5,CHAdeMO,Gachibowli,21,5,1,25.6,0.775,17.7,55.1,4W,63.0,14.06,0
VG-SES-005320,7.0,30.0,4,Type2 AC,Gachibowli,11,3,0,23.0,0.549,24.0,6.5,3W,108.0,0.75,0
VG-SES-035434,6.0,30.0,3,Type2 AC,Madhapur,6,2,0,25.7,0.571,37.5,49.0,4W,468.0,16.01,0
VG-SES-007325,3.0,30.0,1,Bharat AC-001,Uppal,20,5,1,32.4,0.73,66.7,2.9,2W,282.0,0.98,0
VG-SES-004697,3.0,30.0,2,Type2 AC,Secunderabad,11,5,1,35.6,0.595,23.1,7.1,3W,268.0,4.15,0
VG-SES-034271,3.0,30.0,1,Bharat AC-001,Uppal,21,2,0,23.7,0.787,30.4,60.8,4W,392.0,15.52,0
VG-SES-037114,3.0,30.0,1,Bharat AC-001,Uppal,21,5,1,32.0,0.743,22.6,66.2,4W,415.0,36.77,0
VG-SES-013204,3.0,30.0,1,Bharat AC-001,Uppal,19,1,0,24.0,0.885,47.5,3.6,2W,147.0,1.74,0
VG-SES-009397,5.0,60.0,3,CCS2,Kukatpally,9,5,1,30.3,0.509,61.5,3.7,2W,225.0,0.0,1
VG-SES-000163,6.0,30.0,4,Bharat DC-001,Uppal,9,2,0,35.1,0.571,31.4,65.6,4W,154.0,31.93,0
VG-SES-015577,3.0,30.0,1,Bharat AC-001,Uppal,20,2,0,30.7,0.805,15.5,44.9,4W,205.0,9.96,0
VG-SES-001179,5.0,30.0,1,Type2 AC,Secunderabad,19,2,0,35.5,0.809,58.5,3.5,2W,418.0,1.33,0
VG-SES-040030,4.0,60.0,3,Type2 AC,Madhapur,17,1,0,37.6,0.753,63.3,41.0,4W,122.0,14.44,0
VG-SES-009299,4.0,30.0,4,Bharat AC-001,Gachibowli,22,5,1,33.0,0.608,30.0,44.9,4W,364.0,3.09,0
VG-SES-023831,7.0,30.0,2,Bharat AC-001,Kukatpally,21,3,0,34.6,0.726,36.2,41.2,4W,352.0,11.21,0
VG-SES-033304,3.0,30.0,2,Type2 AC,Secunderabad,16,4,0,30.4,0.587,20.3,70.6,4W,184.0,3.32,0
VG-SES-032379,6.0,30.0,3,Type2 AC,Madhapur,20,1,0,28.1,0.829,62.4,3.6,2W,540.0,0.97,0
VG-SES-000303,3.0,150.0,5,CCS2,Kukatpally,11,5,1,30.2,0.631,36.3,52.2,4W,68.0,14.5,0
VG-SES-042039,5.0,60.0,3,CCS2,Kukatpally,17,3,0,31.6,0.679,70.6,25.7,4W,59.0,0.66,0
VG-SES-014732,4.0,60.0,3,Type2 AC,Madhapur,13,6,1,28.6,0.434,38.9,45.0,4W,105.0,22.51,0
VG-SES-034007,6.0,30.0,4,Bharat DC-001,Uppal,17,4,0,38.1,0.619,15.0,7.1,3W,233.0,0.0,1
VG-SES-025562,7.0,120.0,7,CCS2,Madhapur,6,6,1,33.2,0.532,55.1,2.6,2W,39.0,0.03,0
VG-SES-042977,5.0,60.0,3,CCS2,Kukatpally,11,0,0,26.1,0.649,54.7,4.2,2W,202.0,0.28,0
VG-SES-006441,4.0,60.0,3,Type2 AC,Madhapur,13,5,1,24.2,0.515,14.9,2.6,2W,98.0,0.69,0
VG-SES-038272,2.0,15.0,1,Type2 AC,Kukatpally,6,5,1,18.7,0.561,67.6,3.9,2W,158.0,1.18,0
VG-SES-031835,6.0,30.0,4,Bharat DC-001,Uppal,14,5,1,29.6,0.524,63.0,2.2,2W,175.0,0.77,0
VG-SES-039211,7.0,120.0,7,CCS2,Madhapur,20,6,1,28.1,0.757,58.1,234.1,Bus,44.0,46.44,0
VG-SES-019231,3.0,30.0,1,Bharat AC-001,Uppal,19,0,0,34.6,0.817,36.2,25.2,4W,167.0,11.8,0
VG-SES-021608,6.0,150.0,4,GB/T,Secunderabad,18,4,0,27.5,0.743,57.2,56.5,4W,66.0,20.72,0
VG-SES-022234,3.0,150.0,5,CCS2,Kukatpally,19,1,0,36.1,0.849,39.5,8.9,3W,29.0,1.03,0
VG-SES-012020,7.0,30.0,4,Type2 AC,Gachibowli,10,5,1,33.5,0.591,49.8,65.3,4W,247.0,15.99,0
VG-SES-012095,4.0,30.0,4,Bharat AC-001,Gachibowli,6,0,0,26.4,0.611,26.5,54.0,4W,549.0,32.53,0
VG-SES-012841,5.0,30.0,1,Type2 AC,Secunderabad,21,4,0,29.8,0.734,26.3,2.5,2W,161.0,0.78,0
VG-SES-007121,3.0,30.0,2,Type2 AC,Secunderabad,16,1,0,40.9,0.617,48.6,28.8,4W,158.0,14.55,0
VG-SES-013850,6.0,150.0,4,GB/T,Secunderabad,11,6,1,27.2,0.54,40.0,55.4,4W,54.0,21.04,0
VG-SES-036333,7.0,30.0,4,Type2 AC,Gachibowli,15,1,0,42.8,0.628,17.9,2.7,2W,137.0,0.56,0
VG-SES-003298,2.0,180.0,8,CHAdeMO,Madhapur,19,1,0,25.3,0.805,37.1,11.9,3W,34.0,1.8,0
VG-SES-031217,7.0,30.0,2,Bharat AC-001,Kukatpally,23,0,0,25.9,0.611,75.5,2.4,2W,267.0,0.53,0
VG-SES-019594,4.0,30.0,4,Bharat AC-001,Gachibowli,19,6,1,28.3,0.785,77.9,2.8,2W,172.0,0.51,0
VG-SES-036756,7.0,120.0,7,CCS2,Madhapur,11,0,0,34.0,0.658,45.8,67.3,4W,20.0,9.41,0
VG-SES-025035,7.0,120.0,7,CCS2,Madhapur,7,3,0,33.3,0.593,14.8,3.1,2W,29.0,0.39,0
VG-SES-006898,6.0,30.0,3,Type2 AC,Madhapur,20,3,0,34.1,0.749,16.1,3.9,2W,329.0,1.48,0
VG-SES-032354,7.0,30.0,4,Type2 AC,Gachibowli,17,0,0,35.7,0.756,19.0,9.1,3W,127.0,2.4,0
VG-SES-006885,5.0,60.0,3,CCS2,Kukatpally,10,3,0,20.5,0.707,37.1,3.4,2W,147.0,1.63,0
VG-SES-015716,3.0,30.0,1,Bharat AC-001,Uppal,5,6,1,30.1,0.437,68.0,10.8,3W,900.0,3.31,0
VG-SES-030223,6.0,30.0,4,Bharat DC-001,Uppal,9,4,0,36.5,0.673,40.6,276.5,Bus,95.0,0.0,1
VG-SES-034262,2.0,60.0,2,CCS2,Gachibowli,13,0,0,27.0,0.561,64.7,7.2,3W,90.0,1.49,0
VG-SES-035774,2.0,15.0,1,Type2 AC,Kukatpally,23,6,1,23.9,0.635,16.1,2.1,2W,266.0,0.12,0
VG-SES-041720,4.0,150.0,3,CCS2,Uppal,19,3,0,34.5,0.746,20.8,2.9,2W,16.0,0.02,0
VG-SES-009198,6.0,30.0,4,Bharat DC-001,Uppal,11,4,0,39.0,0.655,49.2,31.9,4W,159.0,15.76,0
VG-SES-024704,7.0,120.0,7,CCS2,Madhapur,12,5,1,34.6,0.449,53.5,43.2,4W,21.0,5.95,0
VG-SES-020502,6.0,30.0,3,Type2 AC,Madhapur,1,4,0,20.7,0.495,34.8,29.0,4W,469.0,14.48,0
VG-SES-030898,6.0,30.0,4,Bharat DC-001,Uppal,14,6,1,37.8,0.507,38.8,235.1,Bus,156.0,50.32,0
VG-SES-037836,7.0,120.0,7,CCS2,Madhapur,20,2,0,30.8,0.801,52.3,42.5,4W,24.0,7.04,0
VG-SES-034447,5.0,30.0,1,Type2 AC,Secunderabad,20,2,0,29.9,0.815,53.0,2.7,2W,551.0,1.23,0
VG-SES-023471,2.0,180.0,8,CHAdeMO,Madhapur,19,5,1,35.8,0.741,28.0,3.2,2W,23.0,0.32,0
VG-SES-018882,7.0,30.0,2,Bharat AC-001,Kukatpally,20,1,0,29.8,0.802,58.8,3.2,2W,378.0,1.25,0
VG-SES-028481,3.0,30.0,2,Type2 AC,Secunderabad,17,5,1,24.3,0.658,68.0,2.7,2W,235.0,0.79,0
VG-SES-009935,4.0,150.0,3,CCS2,Uppal,22,4,0,28.1,0.717,61.3,53.3,4W,47.0,13.62,0
VG-SES-001563,5.0,180.0,5,CHAdeMO,Gachibowli,6,4,0,15.3,0.559,41.9,9.0,3W,23.0,0.0,1
VG-SES-003871,7.0,30.0,4,Type2 AC,Gachibowli,13,5,1,38.5,0.494,55.6,3.0,2W,188.0,0.65,0
VG-SES-037280,7.0,120.0,7,CCS2,Madhapur,21,2,0,28.8,0.696,42.1,235.1,Bus,76.0,16.28,0
VG-SES-014613,3.0,150.0,5,CCS2,Kukatpally,18,3,0,30.5,0.792,42.1,42.1,4W,52.0,12.61,0
VG-SES-035295,6.0,150.0,4,GB/T,Secunderabad,19,6,1,37.3,0.71,8.8,9.9,3W,41.0,0.0,1
VG-SES-028575,2.0,180.0,8,CHAdeMO,Madhapur,21,3,0,25.2,0.784,46.2,2.0,2W,17.0,0.15,0
VG-SES-019660,6.0,30.0,4,Bharat DC-001,Uppal,15,4,0,32.0,0.56,35.6,280.1,Bus,105.0,43.41,0
VG-SES-030922,6.0,150.0,4,GB/T,Secunderabad,8,4,0,34.7,0.67,33.0,25.1,4W,40.0,6.94,0
VG-SES-009390,7.0,30.0,4,Type2 AC,Gachibowli,11,0,0,26.0,0.613,52.0,40.2,4W,178.0,18.44,0
VG-SES-034009,3.0,30.0,1,Bharat AC-001,Uppal,2,1,0,14.7,0.478,17.9,40.3,4W,356.0,29.16,0
VG-SES-008270,3.0,30.0,2,Type2 AC,Secunderabad,9,4,0,27.2,0.598,35.9,3.1,2W,138.0,1.64,0
VG-SES-013090,6.0,30.0,4,Bharat DC-001,Uppal,10,3,0,36.2,0.585,8.6,46.2,4W,100.0,31.35,0
VG-SES-006803,3.0,30.0,2,Type2 AC,Secunderabad,15,2,0,23.7,0.583,44.8,10.9,3W,224.0,4.53,0
VG-SES-022033,4.0,60.0,3,Type2 AC,Madhapur,8,0,0,31.6,0.629,56.5,11.1,3W,151.0,3.98,0
VG-SES-030837,2.0,180.0,8,CHAdeMO,Madhapur,22,4,0,24.0,0.732,48.0,3.5,2W,24.0,0.32,0
VG-SES-005861,2.0,180.0,8,CHAdeMO,Madhapur,19,5,1,34.2,0.735,28.2,36.5,4W,68.0,17.4,0
VG-SES-034546,7.0,30.0,4,Type2 AC,Gachibowli,11,2,0,29.3,0.536,30.9,9.7,3W,151.0,5.66,0
VG-SES-037119,4.0,30.0,4,Bharat AC-001,Gachibowli,20,2,0,32.0,0.814,29.5,3.2,2W,321.0,0.72,0
VG-SES-038486,2.0,60.0,2,CCS2,Gachibowli,17,5,1,31.8,0.668,46.8,236.8,Bus,183.0,129.06,0
VG-SES-017145,6.0,30.0,4,Bharat DC-001,Uppal,17,1,0,22.3,0.74,50.1,66.2,4W,97.0,9.83,0
VG-SES-034068,6.0,30.0,3,Type2 AC,Madhapur,6,3,0,33.2,0.589,30.9,2.6,2W,525.0,1.58,0
VG-SES-012465,2.0,180.0,8,CHAdeMO,Madhapur,6,6,1,26.3,0.489,21.7,69.5,4W,14.0,6.91,0
VG-SES-017129,6.0,150.0,4,GB/T,Secunderabad,11,0,0,26.0,0.557,21.7,2.6,2W,8.0,0.15,0
VG-SES-009535,2.0,15.0,1,Type2 AC,Kukatpally,20,5,1,35.9,0.801,36.9,9.0,3W,427.0,1.8,0
VG-SES-034121,6.0,150.0,4,GB/T,Secunderabad,19,0,0,40.5,0.863,37.6,48.6,4W,51.0,16.6,0
VG-SES-043982,5.0,180.0,5,CHAdeMO,Gachibowli,22,0,0,35.7,0.706,31.1,7.6,3W,63.0,0.0,1
VG-SES-012002,2.0,60.0,2,CCS2,Gachibowli,16,5,1,31.4,0.589,35.0,3.6,2W,173.0,2.15,0
VG-SES-006273,7.0,30.0,4,Type2 AC,Gachibowli,10,6,1,34.2,0.509,25.0,3.1,2W,145.0,1.14,0
VG-SES-001158,4.0,60.0,3,Type2 AC,Madhapur,10,4,0,33.9,0.655,27.0,301.5,Bus,113.0,107.69,0
VG-SES-004859,3.0,30.0,2,Type2 AC,Secunderabad,8,3,0,24.6,0.646,54.4,2.6,2W,102.0,0.69,0
VG-SES-030668,6.0,30.0,4,Bharat DC-001,Uppal,15,4,0,40.1,0.584,49.0,2.2,2W,114.0,0.84,0
VG-SES-008660,4.0,30.0,4,Bharat AC-001,Gachibowli,21,3,0,20.5,0.754,65.9,2.2,2W,374.0,0.69,0
VG-SES-038281,2.0,60.0,2,CCS2,Gachibowli,10,3,0,30.8,0.619,56.3,3.5,2W,144.0,0.32,0
VG-SES-010729,2.0,60.0,2,CCS2,Gachibowli,8,1,0,31.6,0.665,8.0,335.4,Bus,161.0,143.64,0
VG-SES-009270,6.0,150.0,4,GB/T,Secunderabad,18,3,0,41.3,0.755,27.7,37.2,4W,40.0,0.0,1
VG-SES-037670,7.0,120.0,7,CCS2,Madhapur,21,1,0,22.7,0.762,31.3,3.3,2W,31.0,0.26,0
VG-SES-035773,3.0,150.0,5,CCS2,Kukatpally,11,4,0,38.0,0.646,44.6,10.8,3W,10.0,0.53,0
VG-SES-041231,6.0,150.0,4,GB/T,Secunderabad,19,1,0,25.4,0.741,28.5,2.2,2W,13.0,0.15,0
VG-SES-019073,4.0,60.0,3,Type2 AC,Madhapur,14,6,1,32.2,0.501,32.4,6.2,3W,101.0,0.62,0
VG-SES-036570,4.0,60.0,3,Type2 AC,Madhapur,16,2,0,32.9,0.635,25.6,46.6,4W,136.0,17.6,0
VG-SES-033776,5.0,30.0,1,Type2 AC,Secunderabad,23,0,0,31.0,0.613,22.6,2.2,2W,483.0,0.48,0
VG-SES-001983,7.0,30.0,2,Bharat AC-001,Kukatpally,22,5,1,28.8,0.743,36.3,4.4,2W,390.0,2.86,0
VG-SES-013576,2.0,15.0,1,Type2 AC,Kukatpally,6,5,1,29.4,0.533,35.2,8.0,3W,364.0,3.45,0
VG-SES-011336,3.0,30.0,2,Type2 AC,Secunderabad,14,6,1,43.2,0.513,59.2,29.6,4W,97.0,11.49,0
VG-SES-007826,6.0,150.0,4,GB/T,Secunderabad,20,0,0,19.8,0.779,20.8,2.5,2W,47.0,0.46,0
VG-SES-012065,3.0,150.0,5,CCS2,Kukatpally,19,1,0,32.5,0.813,28.3,2.4,2W,15.0,0.17,0
VG-SES-014956,6.0,30.0,3,Type2 AC,Madhapur,21,2,0,26.2,0.802,48.8,2.7,2W,461.0,1.19,0
VG-SES-010580,4.0,60.0,3,Type2 AC,Madhapur,11,4,0,34.7,0.567,38.2,9.2,3W,140.0,2.93,0
VG-SES-006971,4.0,60.0,3,Type2 AC,Madhapur,9,0,0,25.2,0.591,66.3,2.7,2W,166.0,0.8,0
VG-SES-039139,4.0,150.0,3,CCS2,Uppal,7,5,1,28.8,0.495,35.8,3.2,2W,53.0,0.73,0
VG-SES-019784,4.0,60.0,3,Type2 AC,Madhapur,9,5,1,36.5,0.569,36.3,216.6,Bus,101.0,90.75,0
VG-SES-029681,6.0,30.0,4,Bharat DC-001,Uppal,15,1,0,43.3,0.59,34.7,2.9,2W,215.0,0.38,0
VG-SES-031890,7.0,30.0,2,Bharat AC-001,Kukatpally,2,0,0,25.9,0.534,52.1,32.6,4W,263.0,1.32,0
VG-SES-018038,2.0,15.0,1,Type2 AC,Kukatpally,22,1,0,22.9,0.764,55.7,11.5,3W,435.0,4.73,0
VG-SES-024353,6.0,150.0,4,GB/T,Secunderabad,18,6,1,37.1,0.668,30.6,65.5,4W,29.0,13.58,0
VG-SES-011486,6.0,30.0,3,Type2 AC,Madhapur,21,3,0,20.6,0.793,11.6,198.0,Bus,698.0,122.39,0
VG-SES-026096,5.0,30.0,1,Type2 AC,Secunderabad,19,6,1,20.8,0.778,70.6,9.8,3W,532.0,2.9,0
VG-SES-028810,4.0,60.0,3,Type2 AC,Madhapur,15,6,1,24.5,0.559,39.2,10.0,3W,308.0,5.35,0
VG-SES-021667,5.0,30.0,1,Type2 AC,Secunderabad,23,1,0,30.3,0.578,56.4,2.5,2W,411.0,0.75,0
VG-SES-026273,5.0,60.0,3,CCS2,Kukatpally,10,1,0,25.2,0.57,32.4,2.6,2W,128.0,0.58,0
VG-SES-004031,3.0,30.0,1,Bharat AC-001,Uppal,22,2,0,34.2,0.666,27.0,70.7,4W,428.0,6.9,0
VG-SES-034259,6.0,30.0,4,Bharat DC-001,Uppal,15,3,0,37.7,0.535,20.9,3.1,2W,198.0,0.76,0
VG-SES-031660,4.0,60.0,3,Type2 AC,Madhapur,11,5,1,31.4,0.566,12.7,10.7,3W,116.0,2.1,0
VG-SES-011510,5.0,180.0,5,CHAdeMO,Gachibowli,18,1,0,36.4,0.803,14.0,4.2,2W,47.0,0.0,1
VG-SES-012787,2.0,60.0,2,CCS2,Gachibowli,10,5,1,39.1,0.563,54.9,4.5,2W,203.0,2.0,0
VG-SES-004085,7.0,120.0,7,CCS2,Madhapur,20,2,0,40.5,0.869,39.8,2.8,2W,22.0,0.27,0
VG-SES-003835,7.0,30.0,4,Type2 AC,Gachibowli,13,2,0,36.2,0.441,39.1,3.4,2W,75.0,1.15,0
VG-SES-022059,7.0,120.0,7,CCS2,Madhapur,19,1,0,27.6,0.838,15.7,41.9,4W,26.0,7.2,0
VG-SES-002728,5.0,180.0,5,CHAdeMO,Gachibowli,6,2,0,23.1,0.529,47.0,4.0,2W,61.0,0.0,1
VG-SES-024280,6.0,30.0,4,Bharat DC-001,Uppal,9,0,0,23.5,0.621,35.7,4.0,2W,160.0,2.46,0
VG-SES-019710,7.0,120.0,7,CCS2,Madhapur,22,5,1,29.0,0.661,24.7,67.6,4W,31.0,6.19,0
VG-SES-039890,2.0,180.0,8,CHAdeMO,Madhapur,19,5,1,21.8,0.737,42.0,3.0,2W,14.0,0.18,0
VG-SES-005274,4.0,150.0,3,CCS2,Uppal,19,2,0,38.0,0.79,41.9,2.8,2W,23.0,0.26,0
VG-SES-022831,2.0,15.0,1,Type2 AC,Kukatpally,1,6,1,25.1,0.477,37.6,3.1,2W,360.0,1.75,0
VG-SES-026264,6.0,150.0,4,GB/T,Secunderabad,18,6,1,37.7,0.695,23.0,4.0,2W,21.0,0.36,0
VG-SES-010176,6.0,30.0,4,Bharat DC-001,Uppal,11,6,1,19.7,0.546,22.2,8.4,3W,148.0,0.53,0
VG-SES-028804,2.0,180.0,8,CHAdeMO,Madhapur,19,2,0,21.7,0.775,74.4,2.4,2W,30.0,0.29,0
VG-SES-028674,5.0,60.0,3,CCS2,Kukatpally,9,4,0,32.8,0.652,23.4,8.6,3W,224.0,5.92,0
VG-SES-005839,3.0,150.0,5,CCS2,Kukatpally,12,1,0,36.2,0.548,59.3,41.6,4W,36.0,10.21,0
VG-SES-035978,2.0,60.0,2,CCS2,Gachibowli,8,1,0,22.8,0.628,66.8,253.6,Bus,437.0,0.0,1
VG-SES-043821,3.0,150.0,5,CCS2,Kukatpally,11,6,1,21.1,0.533,56.7,3.3,2W,19.0,0.29,0
VG-SES-025078,3.0,150.0,5,CCS2,Kukatpally,7,5,1,22.2,0.578,57.8,2.8,2W,41.0,0.11,0
VG-SES-016743,2.0,60.0,2,CCS2,Gachibowli,17,4,0,39.4,0.682,38.7,39.4,4W,103.0,18.91,0
VG-SES-018904,5.0,180.0,5,CHAdeMO,Gachibowli,21,4,0,36.2,0.866,63.4,192.0,Bus,33.0,0.0,1
VG-SES-031722,3.0,30.0,2,Type2 AC,Secunderabad,11,0,0,25.5,0.585,22.5,42.3,4W,159.0,10.91,0
VG-SES-031582,5.0,180.0,5,CHAdeMO,Gachibowli,20,4,0,36.5,0.735,59.1,36.0,4W,27.0,1.72,0
VG-SES-027895,6.0,30.0,4,Bharat DC-001,Uppal,9,6,1,26.0,0.565,72.1,47.3,4W,140.0,11.65,0
VG-SES-031192,3.0,150.0,5,CCS2,Kukatpally,12,1,0,32.4,0.57,52.6,71.3,4W,20.0,9.91,0
VG-SES-003301,6.0,30.0,4,Bharat DC-001,Uppal,14,1,0,42.4,0.561,23.7,2.7,2W,199.0,0.4,0
VG-SES-010481,7.0,30.0,4,Type2 AC,Gachibowli,11,3,0,34.3,0.633,31.1,3.1,2W,213.0,1.7,0
VG-SES-035820,7.0,30.0,4,Type2 AC,Gachibowli,8,5,1,25.1,0.602,61.5,10.9,3W,86.0,3.84,0
VG-SES-019450,4.0,150.0,3,CCS2,Uppal,21,2,0,30.2,0.804,26.0,3.3,2W,32.0,0.43,0
VG-SES-033238,5.0,180.0,5,CHAdeMO,Gachibowli,6,2,0,27.0,0.584,68.9,8.1,3W,31.0,0.97,0
VG-SES-025253,4.0,30.0,4,Bharat AC-001,Gachibowli,0,5,1,16.6,0.423,41.4,28.5,4W,452.0,9.1,0
VG-SES-007411,7.0,120.0,7,CCS2,Madhapur,18,2,0,25.5,0.766,54.3,2.5,2W,54.0,0.58,0
VG-SES-006642,6.0,30.0,3,Type2 AC,Madhapur,1,6,1,24.6,0.48,68.4,10.5,3W,262.0,3.52,0
VG-SES-015986,6.0,30.0,4,Bharat DC-001,Uppal,9,2,0,23.3,0.614,38.4,2.1,2W,165.0,1.24,0
VG-SES-024350,2.0,15.0,1,Type2 AC,Kukatpally,2,0,0,29.3,0.511,65.3,2.5,2W,681.0,0.82,0
VG-SES-029382,5.0,180.0,5,CHAdeMO,Gachibowli,12,3,0,29.3,0.63,21.4,3.1,2W,39.0,0.51,0
VG-SES-005974,3.0,150.0,5,CCS2,Kukatpally,19,3,0,34.0,0.848,44.5,3.3,2W,44.0,0.0,1
VG-SES-037010,5.0,60.0,3,CCS2,Kukatpally,14,5,1,23.0,0.516,12.3,4.2,2W,80.0,1.19,0
VG-SES-012775,5.0,60.0,3,CCS2,Kukatpally,15,3,0,27.7,0.592,46.9,2.6,2W,201.0,1.22,0
VG-SES-018237,4.0,30.0,4,Bharat AC-001,Gachibowli,19,1,0,36.1,0.778,41.8,234.1,Bus,589.0,125.26,0
VG-SES-031038,7.0,30.0,4,Type2 AC,Gachibowli,11,6,1,24.3,0.558,19.2,7.2,3W,86.0,2.7,0
VG-SES-004890,7.0,30.0,2,Bharat AC-001,Kukatpally,23,0,0,25.0,0.671,39.1,2.8,2W,407.0,1.61,0
VG-SES-027175,7.0,120.0,7,CCS2,Madhapur,8,4,0,30.2,0.546,24.5,8.9,3W,24.0,18.77,0
VG-SES-042706,7.0,120.0,7,CCS2,Madhapur,22,5,1,29.9,0.656,40.5,4.1,2W,61.0,1.15,0
VG-SES-006761,5.0,30.0,1,Type2 AC,Secunderabad,1,3,0,29.7,0.496,36.4,66.3,4W,475.0,34.04,0
VG-SES-008113,7.0,30.0,4,Type2 AC,Gachibowli,10,6,1,29.7,0.563,53.2,4.2,2W,130.0,1.48,0
VG-SES-005958,7.0,120.0,7,CCS2,Madhapur,13,0,0,33.8,0.496,36.8,70.1,4W,53.0,23.94,0
VG-SES-043121,5.0,30.0,1,Type2 AC,Secunderabad,5,2,0,28.3,0.503,61.3,51.5,4W,96.0,13.89,0
VG-SES-005656,5.0,60.0,3,CCS2,Kukatpally,8,2,0,36.1,0.621,72.4,3.3,2W,176.0,0.25,0
VG-SES-013144,7.0,30.0,4,Type2 AC,Gachibowli,14,5,1,29.3,0.485,20.6,43.2,4W,125.0,12.92,0
VG-SES-018632,7.0,120.0,7,CCS2,Madhapur,8,0,0,33.1,0.623,30.9,4.1,2W,46.0,0.77,0
VG-SES-027967,4.0,60.0,3,Type2 AC,Madhapur,15,2,0,39.2,0.636,47.6,42.2,4W,83.0,13.84,0
VG-SES-035280,4.0,60.0,3,Type2 AC,Madhapur,17,4,0,27.2,0.664,45.6,62.0,4W,97.0,17.11,0
VG-SES-034186,4.0,150.0,3,CCS2,Uppal,11,1,0,21.6,0.539,58.3,37.4,4W,50.0,13.84,0
VG-SES-044989,2.0,180.0,8,CHAdeMO,Madhapur,19,4,0,35.1,0.842,13.8,3.7,2W,46.0,0.72,0
VG-SES-028681,7.0,120.0,7,CCS2,Madhapur,11,4,0,32.5,0.644,78.8,3.5,2W,37.0,0.21,0
VG-SES-007621,3.0,30.0,1,Bharat AC-001,Uppal,23,0,0,33.3,0.643,54.3,67.9,4W,222.0,19.63,0
VG-SES-018282,6.0,30.0,4,Bharat DC-001,Uppal,16,6,1,31.9,0.564,58.6,28.5,4W,101.0,0.0,1
VG-SES-026420,3.0,150.0,5,CCS2,Kukatpally,20,1,0,33.9,0.833,35.5,3.3,2W,57.0,0.84,0
