session_id,station_age_years,power_kw,num_bays,connector_type,zone,hour,day_of_week,is_weekend,ambient_temp_c,grid_load_index,start_soc_pct,battery_capacity_kwh,vehicle_segment,duration_mins,energy_kwh,failed
VG-SES-022648,6.0,30.0,4,Bharat DC-001,Uppal,11,5,1,25.6,0.518,42.0,2.5,2W,253.0,0.82,0
VG-SES-022649,7.0,30.0,2,Bharat AC-001,Kukatpally,2,3,0,15.6,0.48,66.6,10.8,3W,491.0,3.29,0
VG-SES-022650,3.0,30.0,2,Type2 AC,Secunderabad,10,4,0,37.3,0.669,26.3,10.9,3W,94.0,4.35,0
VG-SES-022651,5.0,60.0,3,CCS2,Kukatpally,16,2,0,35.4,0.603,29.0,3.1,2W,294.0,0.76,0
VG-SES-022652,6.0,30.0,3,Type2 AC,Madhapur,2,1,0,27.8,0.562,21.3,2.4,2W,183.0,0.77,0
VG-SES-022653,5.0,180.0,5,CHAdeMO,Gachibowli,18,0,0,25.0,0.713,61.3,59.5,4W,74.0,12.69,0
VG-SES-022654,3.0,150.0,5,CCS2,Kukatpally,11,1,0,34.8,0.525,19.8,217.0,Bus,22.0,22.13,0
VG-SES-022655,3.0,30.0,2,Type2 AC,Secunderabad,16,1,0,23.6,0.638,71.2,6.5,3W,188.0,1.69,0
VG-SES-022656,2.0,60.0,2,CCS2,Gachibowli,8,3,0,28.2,0.582,56.0,2.4,2W,79.0,0.92,0
VG-SES-022657,7.0,30.0,2,Bharat AC-001,Kukatpally,23,1,0,24.9,0.675,41.2,253.6,Bus,188.0,85.99,0
VG-SES-022658,2.0,180.0,8,CHAdeMO,Madhapur,20,4,0,28.2,0.721,38.2,3.7,2W,21.0,0.37,0
VG-SES-022659,7.0,120.0,7,CCS2,Madhapur,21,6,1,39.0,0.752,28.8,6.4,3W,47.0,1.18,0
VG-SES-022660,2.0,60.0,2,CCS2,Gachibowli,11,1,0,26.9,,58.1,266.8,Bus,258.0,112.87,0
VG-SES-022661,7.0,30.0,4,Type2 AC,Gachibowli,15,4,0,35.8,0.522,45.8,57.2,4W,163.0,9.96,0
VG-SES-022662,4.0,150.0,3,CCS2,Uppal,8,6,1,34.5,0.584,30.0,4.3,2W,62.0,1.12,0
VG-SES-022663,3.0,30.0,2,Type2 AC,Secunderabad,11,4,0,36.5,0.608,48.7,36.3,4W,101.0,8.39,0
VG-SES-022664,5.0,60.0,3,CCS2,Kukatpally,17,5,1,36.9,0.717,44.5,35.1,4W,116.0,13.95,0
VG-SES-022665,2.0,60.0,2,CCS2,Gachibowli,11,2,0,33.7,0.607,34.3,10.0,3W,172.0,3.08,0
VG-SES-022666,3.0,30.0,2,Type2 AC,Secunderabad,8,1,0,18.6,,47.7,3.8,2W,245.0,1.85,0
VG-SES-022667,5.0,180.0,5,CHAdeMO,Gachibowli,19,6,1,25.1,,42.1,25.6,4W,25.0,4.59,0
VG-SES-022668,2.0,60.0,2,CCS2,Gachibowli,17,2,0,34.1,,22.4,32.9,4W,191.0,9.33,0
VG-SES-022669,7.0,120.0,7,CCS2,Madhapur,6,5,1,25.4,0.509,23.8,4.2,2W,20.0,0.37,0
VG-SES-022670,6.0,150.0,4,GB/T,Secunderabad,11,2,0,25.8,0.609,11.3,3.2,2W,33.0,0.48,0
VG-SES-022671,4.0,60.0,3,Type2 AC,Madhapur,9,2,0,19.9,0.689,54.4,71.7,4W,135.0,26.35,0
VG-SES-022672,7.0,120.0,7,CCS2,Madhapur,13,2,0,41.1,0.604,57.7,2.1,2W,23.0,0.19,0
VG-SES-022673,4.0,30.0,4,Bharat AC-001,Gachibowli,0,4,0,15.3,0.48,24.2,3.2,2W,900.0,1.29,0
VG-SES-022674,6.0,150.0,4,GB/T,Secunderabad,19,4,0,22.7,0.777,53.6,2.8,2W,37.0,0.0,1
VG-SES-022675,3.0,30.0,2,Type2 AC,Secunderabad,8,3,0,20.9,0.65,58.2,47.3,4W,229.0,12.22,0
VG-SES-022676,4.0,60.0,3,Type2 AC,Madhapur,17,4,0,35.2,0.595,53.2,2.5,2W,162.0,0.72,0
VG-SES-022677,3.0,150.0,5,CCS2,Kukatpally,7,2,0,32.4,0.647,61.5,2.3,2W,46.0,0.0,1
VG-SES-022678,4.0,60.0,3,Type2 AC,Madhapur,9,1,0,35.7,0.681,14.7,8.9,3W,258.0,6.36,0
VG-SES-022679,6.0,30.0,4,Bharat DC-001,Uppal,17,2,0,35.9,0.724,29.8,3.0,2W,98.0,1.22,0
VG-SES-022680,5.0,60.0,3,CCS2,Kukatpally,8,2,0,,0.722,21.0,3.4,2W,176.0,1.66,0
VG-SES-022681,3.0,30.0,1,Bharat AC-001,Uppal,22,6,1,22.4,0.559,41.7,9.7,3W,398.0,5.46,0
VG-SES-022682,7.0,120.0,7,CCS2,Madhapur,20,1,0,32.3,0.817,24.6,69.6,4W,38.0,0.0,1
VG-SES-022683,2.0,60.0,2,CCS2,Gachibowli,17,5,1,28.7,0.682,45.9,61.6,4W,87.0,33.01,0
VG-SES-022684,6.0,30.0,4,Bharat DC-001,Uppal,9,1,0,35.9,0.652,31.3,47.3,4W,64.0,22.11,0
VG-SES-022685,6.0,30.0,3,Type2 AC,Madhapur,1,5,1,28.7,0.509,34.5,3.7,2W,397.0,2.12,0
VG-SES-022686,7.0,120.0,7,CCS2,Madhapur,18,2,0,29.6,0.843,47.1,45.8,4W,57.0,15.35,0
VG-SES-022687,6.0,30.0,3,Type2 AC,Madhapur,1,5,1,18.1,0.508,68.1,2.9,2W,345.0,0.26,0
VG-SES-022688,7.0,30.0,4,Type2 AC,Gachibowli,17,0,0,26.9,0.695,56.0,3.7,2W,175.0,1.4,0
VG-SES-022689,6.0,30.0,4,Bharat DC-001,Uppal,13,4,0,24.6,0.556,48.4,34.9,4W,178.0,0.0,1
VG-SES-022690,6.0,30.0,4,Bharat DC-001,Uppal,9,4,0,24.4,0.64,26.9,268.0,Bus,174.0,80.47,0
VG-SES-022691,7.0,30.0,4,Type2 AC,Gachibowli,15,4,0,30.8,,26.2,56.7,4W,50.0,15.65,0
VG-SES-022692,6.0,30.0,4,Bharat DC-001,Uppal,14,3,0,29.4,0.547,50.2,3.2,2W,178.0,1.65,0
VG-SES-022693,7.0,30.0,2,Bharat AC-001,Kukatpally,19,2,0,22.4,0.816,29.3,3.0,2W,549.0,1.12,0
VG-SES-022694,2.0,60.0,2,CCS2,Gachibowli,10,3,0,21.1,,44.3,4.4,2W,420.0,0.98,0
VG-SES-022695,3.0,30.0,1,Bharat AC-001,Uppal,6,3,0,16.0,0.566,27.4,2.9,2W,706.0,0.63,0
VG-SES-022696,5.0,30.0,1,Type2 AC,Secunderabad,5,6,1,29.6,0.486,32.2,3.6,2W,694.0,2.54,0
VG-SES-022697,2.0,180.0,8,CHAdeMO,Madhapur,21,5,1,35.5,0.707,50.4,2.8,2W,15.0,0.19,0
VG-SES-022698,2.0,60.0,2,CCS2,Gachibowli,9,1,0,25.8,0.563,32.8,10.4,3W,295.0,6.75,0
VG-SES-022699,3.0,150.0,5,CCS2,Kukatpally,18,2,0,37.7,0.748,48.7,8.3,3W,38.0,1.42,0
VG-SES-022700,5.0,180.0,5,CHAdeMO,Gachibowli,18,2,0,34.4,0.747,37.4,4.0,2W,36.0,0.0,1
VG-SES-022701,5.0,60.0,3,CCS2,Kukatpally,9,0,0,34.8,0.669,50.8,8.5,4W,132.0,3.58,0
VG-SES-022702,4.0,60.0,3,Type2 AC,Madhapur,11,4,0,32.2,0.642,30.4,74.7,4W,149.0,16.25,0
VG-SES-022703,3.0,150.0,5,CCS2,Kukatpally,21,5,1,20.5,0.671,54.5,10.4,3W,28.0,1.32,0
VG-SES-022704,7.0,30.0,2,Bharat AC-001,Kukatpally,20,5,1,29.2,0.76,29.6,272.1,Bus,771.0,23.25,0
VG-SES-022705,4.0,60.0,3,Type2 AC,Madhapur,8,2,0,,0.636,9.3,10.1,3W,113.0,1.23,0
VG-SES-022706,7.0,120.0,7,CCS2,Madhapur,18,6,1,26.3,0.748,59.4,8.9,3W,34.0,1.43,0
VG-SES-022707,5.0,180.0,5,CHAdeMO,Gachibowli,11,6,1,,0.534,40.3,2.0,2W,15.0,0.07,0
VG-SES-022708,2.0,60.0,2,CCS2,Gachibowli,10,1,0,22.9,0.597,10.7,42.8,4W,227.0,7.31,0
VG-SES-022709,6.0,150.0,4,GB/T,Secunderabad,6,5,1,27.2,0.483,41.6,45.7,4W,21.0,0.62,0
VG-SES-022710,6.0,30.0,3,Type2 AC,Madhapur,20,3,0,21.1,,17.4,3.3,2W,536.0,0.0,1
VG-SES-022711,7.0,120.0,7,CCS2,Madhapur,22,4,0,31.0,0.644,42.0,9.2,3W,24.0,0.0,1
VG-SES-022712,2.0,60.0,2,CCS2,Gachibowli,13,6,1,37.9,0.459,57.0,3.0,2W,185.0,1.15,0
VG-SES-022713,3.0,30.0,2,Type2 AC,Secunderabad,8,2,0,18.4,0.631,29.4,2.3,2W,172.0,0.65,0
VG-SES-022714,3.0,150.0,5,CCS2,Kukatpally,11,1,0,31.4,0.589,37.9,44.7,4W,28.0,8.5,0
VG-SES-022715,6.0,30.0,4,Bharat DC-001,Uppal,8,1,0,24.1,0.606,23.0,319.0,Bus,113.0,15.9,0
VG-SES-022716,5.0,180.0,5,CHAdeMO,Gachibowli,21,0,0,,0.686,51.7,2.1,2W,18.0,0.15,0
VG-SES-022717,7.0,120.0,7,CCS2,Madhapur,11,2,0,32.3,0.521,34.4,4.4,2W,47.0,0.48,0
VG-SES-022718,2.0,60.0,2,CCS2,Gachibowli,9,2,0,29.5,,25.6,3.3,2W,151.0,0.85,0
VG-SES-022719,4.0,60.0,3,Type2 AC,Madhapur,11,6,1,42.9,0.606,44.8,51.5,4W,261.0,10.74,0
VG-SES-022720,7.0,30.0,4,Type2 AC,Gachibowli,8,1,0,28.6,0.549,18.8,2.9,2W,173.0,0.83,0
VG-SES-022721,7.0,120.0,7,CCS2,Madhapur,19,0,0,27.7,,48.9,3.7,2W,33.0,0.56,0
VG-SES-022722,4.0,60.0,3,Type2 AC,Madhapur,9,5,1,30.1,0.547,31.7,33.1,4W,95.0,19.45,0
VG-SES-022723,6.0,150.0,4,GB/T,Secunderabad,19,4,0,31.6,0.813,30.7,314.9,Bus,24.0,39.3,0
VG-SES-022724,4.0,30.0,4,Bharat AC-001,Gachibowli,20,4,0,36.1,0.829,44.3,38.6,4W,574.0,21.54,0
VG-SES-022725,3.0,150.0,5,CCS2,Kukatpally,8,2,0,24.3,0.599,13.3,2.8,2W,23.0,0.27,0
VG-SES-022726,4.0,150.0,3,CCS2,Uppal,18,3,0,39.2,0.692,45.2,3.3,2W,59.0,0.89,0
VG-SES-022727,2.0,60.0,2,CCS2,Gachibowli,15,4,0,,0.629,12.0,60.3,4W,133.0,32.64,0
VG-SES-022728,7.0,30.0,4,Type2 AC,Gachibowli,17,4,0,37.3,0.688,64.8,34.0,4W,131.0,11.71,0
VG-SES-022729,5.0,60.0,3,CCS2,Kukatpally,15,2,0,36.8,0.51,78.9,2.8,2W,65.0,0.54,0
VG-SES-022730,3.0,150.0,5,CCS2,Kukatpally,12,2,0,26.9,0.527,61.0,40.6,4W,62.0,14.81,0
VG-SES-022731,4.0,60.0,3,Type2 AC,Madhapur,8,2,0,,0.687,75.5,3.5,2W,135.0,0.77,0
VG-SES-022732,3.0,150.0,5,CCS2,Kukatpally,21,4,0,19.4,0.713,45.1,3.3,2W,55.0,0.8,0
VG-SES-022733,7.0,30.0,2,Bharat AC-001,Kukatpally,22,1,0,25.2,,53.8,3.2,2W,654.0,1.33,0
VG-SES-022734,3.0,30.0,1,Bharat AC-001,Uppal,5,5,1,21.0,0.458,48.4,60.8,4W,210.0,18.37,0
VG-SES-022735,4.0,60.0,3,Type2 AC,Madhapur,16,2,0,,0.553,22.2,3.6,2W,193.0,1.4,0
VG-SES-022736,6.0,150.0,4,GB/T,Secunderabad,22,6,1,33.1,0.622,26.3,36.5,4W,18.0,0.65,0
VG-SES-022737,2.0,15.0,1,Type2 AC,Kukatpally,2,2,0,35.2,0.507,18.7,11.6,3W,692.0,5.52,0
VG-SES-022738,2.0,180.0,8,CHAdeMO,Madhapur,22,0,0,28.7,0.686,13.5,2.1,2W,21.0,0.19,0
VG-SES-022739,5.0,60.0,3,CCS2,Kukatpally,8,5,1,24.9,0.59,40.0,2.7,2W,217.0,1.66,0
VG-SES-022740,6.0,150.0,4,GB/T,Secunderabad,11,4,0,39.9,0.607,34.7,11.6,3W,23.0,0.0,1
VG-SES-022741,4.0,150.0,3,CCS2,Uppal,21,3,0,23.4,0.735,52.3,3.2,2W,25.0,0.1,0
VG-SES-022742,4.0,30.0,4,Bharat AC-001,Gachibowli,19,1,0,,,25.3,3.2,2W,267.0,2.26,0
VG-SES-022743,3.0,30.0,1,Bharat AC-001,Uppal,20,2,0,26.7,0.818,23.4,32.1,4W,244.0,0.0,1
VG-SES-022744,5.0,30.0,1,Type2 AC,Secunderabad,19,1,0,37.3,0.847,38.2,2.9,2W,419.0,0.84,0
VG-SES-022745,4.0,30.0,4,Bharat AC-001,Gachibowli,0,0,0,33.5,0.509,18.1,2.9,2W,164.0,1.75,0
VG-SES-022746,3.0,30.0,1,Bharat AC-001,Uppal,23,2,0,34.1,0.614,72.7,3.0,2W,162.0,0.79,0
VG-SES-022747,3.0,150.0,5,CCS2,Kukatpally,19,3,0,42.3,,50.1,4.1,2W,33.0,0.0,1
VG-SES-022748,7.0,30.0,2,Bharat AC-001,Kukatpally,0,6,1,20.4,0.464,18.1,4.0,2W,563.0,1.5,0
VG-SES-022749,7.0,30.0,4,Type2 AC,Gachibowli,11,2,0,22.0,0.603,15.3,3.4,2W,281.0,6.77,0
VG-SES-022750,4.0,30.0,4,Bharat AC-001,Gachibowli,23,5,1,17.0,0.629,27.1,7.5,3W,224.0,3.29,0
VG-SES-022751,3.0,30.0,2,Type2 AC,Secunderabad,10,5,1,24.3,0.538,64.4,251.9,Bus,86.0,42.49,0
VG-SES-022752,2.0,15.0,1,Type2 AC,Kukatpally,0,2,0,23.4,0.439,18.1,2.6,2W,639.0,1.92,0
VG-SES-022753,6.0,30.0,3,Type2 AC,Madhapur,6,2,0,18.0,0.511,24.7,2.7,2W,555.0,1.46,0
VG-SES-022754,6.0,30.0,4,Bharat DC-001,Uppal,11,4,0,,0.588,59.6,8.6,3W,211.0,3.23,0
VG-SES-022755,7.0,30.0,4,Type2 AC,Gachibowli,16,1,0,,0.707,27.1,3.3,2W,76.0,1.06,0
VG-SES-022756,4.0,60.0,3,Type2 AC,Madhapur,16,1,0,41.4,0.635,36.1,2.2,2W,150.0,0.93,0
VG-SES-022757,4.0,60.0,3,Type2 AC,Madhapur,16,0,0,,0.611,55.0,60.8,4W,89.0,143.36,0
VG-SES-022758,7.0,30.0,4,Type2 AC,Gachibowli,15,5,1,25.3,0.467,11.5,10.0,3W,111.0,1.43,0
VG-SES-022759,6.0,30.0,3,Type2 AC,Madhapur,22,0,0,24.0,0.672,30.0,32.0,4W,700.0,18.28,0
VG-SES-022760,5.0,180.0,5,CHAdeMO,Gachibowli,12,4,0,36.0,0.483,27.7,7.1,3W,36.0,1.13,0
VG-SES-022761,4.0,30.0,4,Bharat AC-001,Gachibowli,23,0,0,31.6,0.675,24.2,9.2,3W,496.0,4.05,0
VG-SES-022762,4.0,60.0,3,Type2 AC,Madhapur,14,0,0,25.6,0.493,29.2,32.3,4W,224.0,6.11,0
VG-SES-022763,4.0,30.0,4,Bharat AC-001,Gachibowli,23,3,0,30.7,,52.3,2.7,2W,174.0,1.32,0
VG-SES-022764,2.0,15.0,1,Type2 AC,Kukatpally,21,2,0,31.6,,64.1,53.0,4W,460.0,18.9,0
VG-SES-022765,5.0,180.0,5,CHAdeMO,Gachibowli,21,0,0,26.1,0.77,31.6,208.1,Bus,21.0,0.0,1
VG-SES-022766,5.0,180.0,5,CHAdeMO,Gachibowli,12,1,0,27.4,0.547,63.4,2.7,2W,30.0,0.32,0
VG-SES-022767,5.0,60.0,3,CCS2,Kukatpally,9,6,1,36.1,0.585,33.1,217.7,Bus,113.0,73.6,0
VG-SES-022768,4.0,150.0,3,CCS2,Uppal,21,1,0,21.9,0.778,65.2,30.7,4W,51.0,9.33,0
VG-SES-022769,5.0,180.0,5,CHAdeMO,Gachibowli,8,0,0,27.0,0.579,39.7,4.3,2W,44.0,0.82,0
VG-SES-022770,5.0,30.0,1,Type2 AC,Secunderabad,19,3,0,37.1,,65.8,6.9,3W,798.0,2.23,0
VG-SES-022771,6.0,30.0,4,Bharat DC-001,Uppal,15,5,1,21.6,0.448,24.4,45.7,4W,136.0,21.05,0
VG-SES-022772,7.0,30.0,4,Type2 AC,Gachibowli,8,1,0,23.1,0.648,45.4,3.2,2W,240.0,1.32,0
VG-SES-022773,4.0,60.0,3,Type2 AC,Madhapur,15,2,0,25.7,0.508,35.4,3.3,2W,113.0,1.63,0
VG-SES-022774,4.0,150.0,3,CCS2,Uppal,8,4,0,20.3,0.608,46.2,2.3,2W,8.0,0.15,0
VG-SES-022775,3.0,150.0,5,CCS2,Kukatpally,13,4,0,41.6,0.567,70.7,4.4,2W,25.0,0.4,0
VG-SES-022776,6.0,150.0,4,GB/T,Secunderabad,19,3,0,34.6,,23.3,4.3,2W,41.0,0.69,0
VG-SES-022777,3.0,150.0,5,CCS2,Kukatpally,7,1,0,20.4,0.596,71.7,37.5,4W,16.0,3.79,0
VG-SES-022778,7.0,30.0,4,Type2 AC,Gachibowli,8,2,0,33.6,0.58,22.6,58.6,4W,143.0,32.01,0
VG-SES-022779,3.0,150.0,5,CCS2,Kukatpally,22,4,0,31.6,0.627,40.2,67.2,4W,28.0,13.8,0
VG-SES-022780,5.0,180.0,5,CHAdeMO,Gachibowli,18,3,0,25.5,,26.8,54.0,4W,58.0,21.86,0
VG-SES-022781,6.0,150.0,4,GB/T,Secunderabad,7,6,1,23.7,0.555,37.7,3.6,2W,21.0,0.0,1
VG-SES-022782,4.0,150.0,3,CCS2,Uppal,7,3,0,31.0,0.567,56.8,57.5,4W,25.0,10.21,0
VG-SES-022783,4.0,150.0,3,CCS2,Uppal,13,0,0,36.7,0.538,8.5,4.0,2W,43.0,0.75,0
VG-SES-022784,2.0,180.0,8,CHAdeMO,Madhapur,18,2,0,,0.719,51.9,69.5,4W,28.0,11.95,0
VG-SES-022785,7.0,30.0,2,Bharat AC-001,Kukatpally,20,5,1,34.1,0.733,23.4,59.1,4W,374.0,41.31,0
VG-SES-022786,6.0,150.0,4,GB/T,Secunderabad,11,6,1,39.2,0.524,59.3,3.0,2W,38.0,0.49,0
VG-SES-022787,7.0,30.0,2,Bharat AC-001,Kukatpally,20,0,0,19.7,0.844,65.2,11.8,3W,171.0,3.8,0
VG-SES-022788,2.0,60.0,2,CCS2,Gachibowli,10,3,0,27.1,0.562,39.8,10.4,3W,146.0,3.04,0
VG-SES-022789,3.0,30.0,2,Type2 AC,Secunderabad,8,1,0,25.2,0.594,56.6,59.9,4W,231.0,27.02,0
VG-SES-022790,7.0,30.0,4,Type2 AC,Gachibowli,15,5,1,34.3,0.5,52.1,7.0,3W,65.0,1.96,0
VG-SES-022791,4.0,150.0,3,CCS2,Uppal,8,3,0,21.4,0.676,17.6,38.9,4W,15.0,3.56,0
VG-SES-022792,7.0,30.0,4,Type2 AC,Gachibowli,10,2,0,30.3,0.617,65.1,11.4,3W,158.0,0.0,1
VG-SES-022793,6.0,30.0,4,Bharat DC-001,Uppal,10,1,0,23.9,0.541,30.0,10.7,3W,218.0,0.98,0
VG-SES-022794,5.0,60.0,3,CCS2,Kukatpally,14,5,1,26.2,0.42,61.6,2.6,2W,107.0,0.99,0
VG-SES-022795,3.0,30.0,2,Type2 AC,Secunderabad,13,6,1,,0.471,63.3,4.4,2W,71.0,1.28,0
VG-SES-022796,3.0,150.0,5,CCS2,Kukatpally,22,6,1,22.2,,34.8,33.0,4W,10.0,1.07,0
VG-SES-022797,2.0,180.0,8,CHAdeMO,Madhapur,20,6,1,19.8,,36.4,40.2,4W,20.0,5.62,0
VG-SES-022798,3.0,30.0,2,Type2 AC,Secunderabad,9,3,0,30.6,0.677,50.6,2.6,2W,217.0,0.65,0
VG-SES-022799,7.0,30.0,2,Bharat AC-001,Kukatpally,2,1,0,31.1,0.463,41.9,3.7,2W,513.0,0.37,0
VG-SES-022800,4.0,150.0,3,CCS2,Uppal,11,2,0,,0.565,68.8,9.2,3W,42.0,1.58,0
VG-SES-022801,3.0,30.0,2,Type2 AC,Secunderabad,8,3,0,36.0,0.596,53.1,29.5,4W,208.0,14.95,0
VG-SES-022802,2.0,180.0,8,CHAdeMO,Madhapur,13,5,1,35.3,0.461,44.5,11.9,3W,23.0,1.14,0
VG-SES-022803,7.0,30.0,2,Bharat AC-001,Kukatpally,23,2,0,35.3,0.7,24.7,35.8,4W,324.0,17.54,0
VG-SES-022804,3.0,30.0,2,Type2 AC,Secunderabad,9,5,1,31.7,0.651,36.2,59.7,4W,200.0,39.99,0
VG-SES-022805,4.0,30.0,4,Bharat AC-001,Gachibowli,0,6,1,20.7,0.469,25.7,4.2,2W,93.0,1.68,0
VG-SES-022806,4.0,30.0,4,Bharat AC-001,Gachibowli,20,3,0,37.2,0.837,43.8,12.0,3W,395.0,3.79,0
VG-SES-022807,2.0,180.0,8,CHAdeMO,Madhapur,8,4,0,35.5,0.651,43.6,3.0,2W,34.0,0.1,0
VG-SES-022808,7.0,30.0,2,Bharat AC-001,Kukatpally,21,3,0,21.5,0.75,16.6,41.4,4W,398.0,131.41,0
VG-SES-022809,5.0,30.0,1,Type2 AC,Secunderabad,20,1,0,38.9,,22.4,48.6,4W,682.0,10.27,0
VG-SES-022810,6.0,150.0,4,GB/T,Secunderabad,19,0,0,,0.825,40.6,2.5,2W,22.0,0.0,1
VG-SES-022811,7.0,120.0,7,CCS2,Madhapur,7,0,0,36.3,0.573,38.0,4.3,2W,27.0,0.48,0
VG-SES-022812,5.0,60.0,3,CCS2,Kukatpally,11,2,0,,0.606,34.5,310.4,Bus,233.0,62.38,0
VG-SES-022813,7.0,30.0,4,Type2 AC,Gachibowli,16,4,0,43.0,0.568,35.8,2.2,2W,151.0,0.65,0
VG-SES-022814,7.0,30.0,4,Type2 AC,Gachibowli,9,2,0,19.2,0.686,29.2,8.4,3W,72.0,2.19,0
VG-SES-022815,4.0,60.0,3,Type2 AC,Madhapur,8,2,0,24.5,0.594,39.1,47.4,4W,168.0,15.48,0
VG-SES-022816,3.0,30.0,2,Type2 AC,Secunderabad,17,5,1,36.1,0.655,15.6,3.3,2W,329.0,0.78,0
VG-SES-022817,5.0,180.0,5,CHAdeMO,Gachibowli,7,0,0,36.1,0.583,33.7,7.1,3W,26.0,0.81,0
VG-SES-022818,3.0,30.0,1,Bharat AC-001,Uppal,1,1,0,26.0,0.493,39.1,192.0,Bus,261.0,55.28,0
VG-SES-022819,5.0,180.0,5,CHAdeMO,Gachibowli,19,1,0,25.4,0.842,26.3,3.2,2W,18.0,0.0,1
VG-SES-022820,7.0,30.0,2,Bharat AC-001,Kukatpally,20,6,1,36.0,0.795,14.6,3.8,2W,350.0,0.0,1
VG-SES-022821,4.0,150.0,3,CCS2,Uppal,6,5,1,18.7,0.5,44.8,10.4,3W,47.0,0.27,0
VG-SES-022822,5.0,180.0,5,CHAdeMO,Gachibowli,22,5,1,33.2,0.634,31.6,2.7,2W,67.0,0.64,0
VG-SES-022823,7.0,30.0,4,Type2 AC,Gachibowli,11,5,1,22.8,0.6,50.3,32.8,4W,139.0,6.25,0
VG-SES-022824,5.0,180.0,5,CHAdeMO,Gachibowli,7,5,1,34.7,0.433,62.9,45.9,4W,36.0,0.0,1
VG-SES-022825,7.0,30.0,4,Type2 AC,Gachibowli,10,1,0,32.0,0.675,67.7,31.4,4W,152.0,1.46,0
VG-SES-022826,6.0,30.0,3,Type2 AC,Madhapur,6,2,0,12.0,0.58,26.9,3.9,2W,275.0,0.0,1
VG-SES-022827,4.0,30.0,4,Bharat AC-001,Gachibowli,21,5,1,,0.792,44.2,8.5,4W,343.0,1.84,0
VG-SES-022828,7.0,30.0,4,Type2 AC,Gachibowli,14,3,0,29.5,0.519,66.4,2.5,2W,220.0,0.8,0
VG-SES-022829,7.0,120.0,7,CCS2,Madhapur,19,5,1,23.6,0.74,42.8,3.4,2W,21.0,0.0,1
VG-SES-022830,7.0,120.0,7,CCS2,Madhapur,22,1,0,24.5,0.629,30.3,49.2,4W,62.0,5.25,0
VG-SES-022831,2.0,15.0,1,Type2 AC,Kukatpally,1,6,1,25.1,0.477,37.6,3.1,2W,360.0,1.75,0
VG-SES-022832,2.0,180.0,8,CHAdeMO,Madhapur,19,2,0,29.4,,70.0,4.0,2W,18.0,0.27,0
VG-SES-022833,5.0,60.0,3,CCS2,Kukatpally,14,6,1,30.2,0.527,29.0,3.2,2W,147.0,1.43,0
VG-SES-022834,5.0,180.0,5,CHAdeMO,Gachibowli,12,4,0,34.2,0.504,10.0,53.2,4W,18.0,0.0,1
VG-SES-022835,7.0,30.0,2,Bharat AC-001,Kukatpally,23,0,0,18.0,0.647,65.7,2.9,2W,581.0,0.97,0
VG-SES-022836,3.0,30.0,2,Type2 AC,Secunderabad,13,3,0,40.8,0.542,32.7,11.3,3W,200.0,4.24,0
VG-SES-022837,7.0,30.0,2,Bharat AC-001,Kukatpally,21,6,1,27.3,0.716,24.3,258.9,Bus,367.0,97.08,0
VG-SES-022838,3.0,30.0,1,Bharat AC-001,Uppal,23,3,0,28.4,0.646,15.7,9.3,3W,502.0,1.21,0
VG-SES-022839,6.0,30.0,4,Bharat DC-001,Uppal,14,5,1,40.7,0.392,18.1,35.4,4W,200.0,10.26,0
VG-SES-022840,4.0,60.0,3,Type2 AC,Madhapur,16,4,0,28.2,0.632,56.5,3.3,2W,82.0,1.24,0
VG-SES-022841,3.0,150.0,5,CCS2,Kukatpally,7,6,1,33.6,0.558,35.1,33.8,4W,14.0,3.49,0
VG-SES-022842,6.0,30.0,4,Bharat DC-001,Uppal,10,2,0,21.1,0.638,21.5,2.6,2W,169.0,0.79,0
VG-SES-022843,5.0,180.0,5,CHAdeMO,Gachibowli,13,1,0,29.0,0.55,66.3,4.0,2W,16.0,0.27,0
VG-SES-022844,3.0,30.0,1,Bharat AC-001,Uppal,23,6,1,18.0,0.505,63.5,3.5,2W,214.0,0.81,0
VG-SES-022845,2.0,15.0,1,Type2 AC,Kukatpally,0,3,0,34.5,0.479,48.1,340.0,Bus,219.0,49.48,0
VG-SES-022846,5.0,30.0,1,Type2 AC,Secunderabad,21,3,0,37.6,,36.1,3.5,2W,524.0,2.24,0
VG-SES-022847,3.0,30.0,2,Type2 AC,Secunderabad,9,1,0,37.7,,61.3,2.9,2W,230.0,0.63,0
VG-SES-022848,6.0,30.0,4,Bharat DC-001,Uppal,11,0,0,38.8,0.572,60.2,4.5,2W,185.0,1.65,0
VG-SES-022849,3.0,30.0,2,Type2 AC,Secunderabad,10,4,0,37.7,0.617,33.4,3.9,2W,137.0,1.21,0
VG-SES-022850,4.0,30.0,4,Bharat AC-001,Gachibowli,22,3,0,23.0,0.719,37.7,57.1,4W,193.0,13.37,0
VG-SES-022851,2.0,15.0,1,Type2 AC,Kukatpally,21,4,0,23.8,0.722,60.6,3.0,2W,576.0,1.17,0
VG-SES-022852,6.0,150.0,4,GB/T,Secunderabad,21,0,0,32.1,,72.1,3.3,2W,67.0,0.92,0
VG-SES-022853,3.0,150.0,5,CCS2,Kukatpally,19,4,0,20.5,,48.4,64.8,4W,34.0,0.0,1
VG-SES-022854,2.0,60.0,2,CCS2,Gachibowli,9,3,0,24.6,0.65,58.2,4.3,2W,161.0,1.7,0
VG-SES-022855,5.0,60.0,3,CCS2,Kukatpally,16,0,0,,0.579,16.2,2.6,2W,62.0,0.67,0
